"","account_id","opening_date","statement_frequency","district_name","credit_cards","loan","loan_amount","loan_payment","loan_term","loan_status","loan_default","max_withdrawal","min_withdrawal","cc_payment","max_balance","min_balance"
"4104",10364,"1993-01-17","monthly","Brno - venkov",0,"T","21924","609","36","expired","FALSE",57100,15,159,116468,1100
"4105",10365,"1995-09-02","monthly","Domazlice",0,"T","260640","7240","36","current","TRUE",61600,5,103,154184,-1608
"4106",10404,"1996-12-30","monthly","Hl.m. Praha",0,"T","194280","3238","60","current","FALSE",36932,10,49,77920,300
"4107",10436,"1996-03-21","monthly","Prostejov",1,"T","54396","1511","36","current","FALSE",24600,15,76,88464,800
"4108",10439,"1993-11-21","monthly","Zdar nad Sazavou",1,"T","151560","6315","24","expired","FALSE",56835,15,125,120008,300
"4109",10440,"1993-09-13","monthly","Olomouc",0,"T","60000","1000","60","current","FALSE",31040,15,161,66973,400
"4110",10445,"1996-05-29","monthly","Olomouc",0,"T","23412","1951","12","current","FALSE",37120,12,64,104928,800
"4111",10451,"1993-08-29","monthly","Hl.m. Praha",1,"T","482940","8049","60","current","TRUE",21056,1,233,57707,-1131
"4112",10493,"1997-01-09","monthly","Pribram",1,"T","133800","5575","24","current","FALSE",47382,15,64,120475,300
"4113",10558,"1996-02-01","monthly","Teplice",0,"F","NA","NA","NA","NA","NA",58500,0,96,147885,-4725
"4114",10562,"1996-08-21","monthly","Trutnov",0,"F","NA","NA","NA","NA","NA",78000,1,111,139237,-606
"4115",10607,"1996-10-08","monthly","Usti nad Orlici",0,"F","NA","NA","NA","NA","NA",64800,15,94,124298,-875
"4116",10613,"1997-11-04","monthly","Brno - venkov",0,"T","249792","5204","48","current","FALSE",72000,15,32,94979,700
"4117",10630,"1995-01-15","monthly","Usti nad Labem",1,"T","198240","8260","24","expired","FALSE",19455,15,132,51947,300
"4118",10644,"1997-07-12","monthly","Jindrichuv Hradec",0,"T","269964","7499","36","current","FALSE",67488,15,37,120647,400
"4119",10645,"1996-12-21","monthly","Benesov",1,"T","208332","5787","36","current","FALSE",73890,15,49,134650,500
"4120",10650,"1997-09-09","monthly","Sumperk",0,"T","196224","4088","48","current","FALSE",70352,15,33,135473,300
"4121",10652,"1997-03-18","monthly","Hl.m. Praha",0,"T","45720","3810","12","current","FALSE",45213,15,43,87186,700
"4122",10656,"1993-05-05","monthly","Mlada Boleslav",0,"F","NA","NA","NA","NA","NA",27990,0,184,78176,-15726
"4123",10663,"1993-12-08","monthly","Praha - zapad",0,"T","260028","7223","36","expired","FALSE",65008,15,124,124901,200
"4124",10670,"1993-11-18","monthly","Prostejov",0,"F","NA","NA","NA","NA","NA",59400,13,238,173946,-2352
"4125",10679,"1997-05-30","monthly","Hl.m. Praha",0,"T","197808","8242","24","current","FALSE",74176,13,39,134985,900
"4126",10710,"1995-10-30","monthly","Prachatice",1,"F","NA","NA","NA","NA","NA",49862,1,103,129263,-414
"4127",10711,"1996-07-08","monthly","Liberec",0,"T","24180","403","60","current","FALSE",33066,15,60,98534,1100
"4128",10728,"1994-12-23","monthly","Novy Jicin",0,"T","154656","3222","48","current","FALSE",28994,15,112,75029,1000
"4129",10762,"1995-10-23","monthly","Hl.m. Praha",0,"T","68832","1912","36","current","FALSE",28353,15,80,64598,700
"4130",10774,"1997-07-05","monthly","Nachod",0,"T","339168","7066","48","current","FALSE",15600,15,53,52920,1000
"4131",10789,"1996-09-18","monthly","Prerov",1,"T","45768","3814","12","expired","FALSE",61900,15,90,150978,900
"4132",10799,"1997-08-19","monthly","Sumperk",1,"T","31140","519","60","current","FALSE",16300,15,43,58488,800
"4133",10807,"1996-03-13","monthly","Chomutov",0,"T","67464","5622","12","expired","FALSE",50602,15,68,110281,600
"4134",10812,"1997-04-08","monthly","Jindrichuv Hradec",0,"T","140688","2931","48","current","FALSE",48538,15,46,140246,300
"4135",10857,"1996-10-02","monthly","Svitavy",0,"T","385560","6426","60","current","TRUE",56500,0,77,86317,-13833
"4136",10884,"1995-02-20","monthly","Znojmo",1,"T","113544","3154","36","current","FALSE",45900,15,117,99289,700
"4137",10904,"1993-11-26","monthly","Rychnov nad Kneznou",0,"F","NA","NA","NA","NA","NA",40000,3,201,37848,-2152
"4138",10905,"1996-11-21","monthly","Ceska Lipa",0,"T","57120","1190","48","current","FALSE",18400,15,59,74474,1000
"4139",10906,"1993-11-14","monthly","Sumperk",0,"F","NA","NA","NA","NA","NA",64200,2,206,153704,-280
"4140",10940,"1993-09-13","monthly","Svitavy",1,"T","197748","5493","36","expired","FALSE",41760,15,129,88446,300
"4141",10954,"1996-07-29","monthly","Klatovy",0,"T","18720","312","60","current","FALSE",19137,12,60,70246,300
"4142",10963,"1995-05-20","monthly","Jindrichuv Hradec",0,"T","115812","3217","36","current","FALSE",53200,15,114,156504,1100
"4143",11021,"1993-08-10","monthly","Hl.m. Praha",0,"T","168984","7041","24","expired","TRUE",55200,3,236,165293,-518
"4144",11042,"1995-01-29","monthly","Olomouc",0,"T","217152","6032","36","expired","FALSE",54286,4,96,112781,400
"4145",11053,"1997-05-27","monthly","Nachod",0,"F","NA","NA","NA","NA","NA",63600,11,70,174213,-1932
"4146",11065,"1993-03-19","monthly","Praha - zapad",0,"T","69360","1445","48","expired","FALSE",18600,15,140,56736,1100
"4147",11069,"1995-06-02","monthly","Litomerice",0,"T","119136","2482","48","current","FALSE",63100,15,95,121370,1100
"4148",11079,"1995-11-10","monthly","Jindrichuv Hradec",0,"T","98304","8192","12","expired","FALSE",73724,15,85,146540,300
"4149",11096,"1996-12-10","monthly","Plzen - sever",0,"T","213300","3555","60","current","FALSE",41280,15,52,74941,800
"4150",11111,"1993-05-20","monthly","Hl.m. Praha",1,"T","108144","3004","36","expired","FALSE",60600,15,189,155582,900
"4151",11123,"1996-07-21","monthly","Most",0,"F","NA","NA","NA","NA","NA",47798,0,73,96982,-1535
"4152",11135,"1993-10-10","monthly","Prerov",0,"T","182628","5073","36","expired","FALSE",23204,15,132,71488,500
"4153",11186,"1994-11-24","monthly","Pribram",1,"T","392460","6541","60","current","FALSE",58870,15,106,139173,900
"4154",11231,"1997-02-05","monthly","Hl.m. Praha",0,"T","89280","7440","12","expired","FALSE",66964,15,48,109530,900
"4155",11244,"1997-01-12","monthly","Decin",0,"T","155760","6490","24","current","FALSE",47600,15,67,131320,200
"4156",11265,"1993-01-14","monthly","Cesky Krumlov",1,"T","52788","4399","12","expired","FALSE",17920,15,168,41469,1000
"4157",11271,"1995-09-20","monthly","Kolin",0,"T","67320","1870","36","current","FALSE",16833,15,95,43949,200
"4158",11295,"1993-01-21","monthly","Ostrava - mesto",1,"F","NA","NA","NA","NA","NA",47200,2,225,110998,-1370
"4159",11317,"1997-07-11","monthly","Svitavy",0,"T","317460","5291","60","current","FALSE",61700,15,54,135890,700
"4160",11320,"1993-05-26","monthly","Chrudim",1,"F","NA","NA","NA","NA","NA",33440,1,199,66264,-428
"4161",11325,"1996-10-15","monthly","Uherske Hradiste",1,"F","NA","NA","NA","NA","NA",49858,1,58,114709,-86
"4162",11327,"1997-10-15","monthly","Melnik",0,"T","39168","1632","24","current","FALSE",30462,15,30,81496,300
"4163",11328,"1996-11-05","monthly","Brno - mesto",0,"T","280440","4674","60","current","FALSE",61000,15,63,136153,1000
"4164",11333,"1994-05-26","monthly","Mlada Boleslav",0,"F","NA","NA","NA","NA","NA",62800,0,183,137043,-1291
"4165",11359,"1994-10-01","monthly","Trebic",1,"T","54024","4502","12","expired","FALSE",40521,15,104,81706,1000
"4166",11362,"1995-10-14","monthly","Bruntal",1,"T","129408","5392","24","expired","FALSE",24212,15,81,56056,1000
"4167",11382,"1995-08-20","monthly","Ostrava - mesto",0,"F","NA","NA","NA","NA","NA",52800,1,121,93550,-1037
"4168",66,"1993-12-03","after every transaction","Rychnov nad Kneznou",0,"F","NA","NA","NA","NA","NA",67070,63,123,129813,400
"4169",68,"1994-12-20","after every transaction","Litomerice",0,"F","NA","NA","NA","NA","NA",61000,50,98,131470,200
"4170",84,"1995-12-25","after every transaction","Chrudim",0,"F","NA","NA","NA","NA","NA",48660,66,93,133184,1100
"4171",125,"1996-09-07","after every transaction","Benesov",0,"F","NA","NA","NA","NA","NA",64000,55,66,130433,200
"4172",132,"1996-05-11","after every transaction","Teplice",0,"T","88440","7370","12","expired","FALSE",47976,42,79,144112,200
"4173",273,"1993-07-11","after every transaction","Karlovy Vary",0,"F","NA","NA","NA","NA","NA",19802,50,162,62747,700
"4174",277,"1994-05-01","after every transaction","Ceska Lipa",1,"F","NA","NA","NA","NA","NA",56400,62,137,142646,500
"4175",314,"1996-01-26","after every transaction","Cesky Krumlov",0,"T","66840","2785","24","current","FALSE",59900,22,74,109016,700
"4176",485,"1993-01-04","after every transaction","Kutna Hora",0,"F","NA","NA","NA","NA","NA",63800,27,195,154121,300
"4177",539,"1993-02-16","after every transaction","Rakovnik",0,"F","NA","NA","NA","NA","NA",62300,2,155,165299,-1412
"4178",613,"1996-08-10","after every transaction","Ostrava - mesto",0,"F","NA","NA","NA","NA","NA",26600,64,58,58784,600
"4179",722,"1997-05-04","after every transaction","Louny",0,"F","NA","NA","NA","NA","NA",64900,3,40,112557,-4689
"4180",960,"1994-11-02","after every transaction","Kladno",0,"T","189060","3151","60","current","FALSE",60016,100,105,137223,200
"4181",1050,"1993-02-24","after every transaction","Hodonin",0,"F","NA","NA","NA","NA","NA",37976,21,146,103728,1000
"4182",1139,"1996-01-20","after every transaction","Chomutov",0,"F","NA","NA","NA","NA","NA",62600,100,89,183702,900
"4183",1169,"1994-03-02","after every transaction","Semily",0,"F","NA","NA","NA","NA","NA",70200,53,152,144963,1000
"4184",1242,"1996-11-24","after every transaction","Ostrava - mesto",0,"T","128544","5356","24","current","FALSE",59900,38,69,135761,200
"4185",1270,"1996-06-07","after every transaction","Brno - venkov",0,"T","74772","2077","36","current","FALSE",18696,45,66,45989,500
"4186",1286,"1993-11-23","after every transaction","Zdar nad Sazavou",0,"F","NA","NA","NA","NA","NA",63900,4,191,150359,500
"4187",1319,"1997-08-08","after every transaction","Breclav",0,"F","NA","NA","NA","NA","NA",56100,100,34,131331,1000
"4188",1344,"1995-07-16","after every transaction","Pribram",0,"F","NA","NA","NA","NA","NA",61800,65,101,119110,200
"4189",1407,"1997-04-11","after every transaction","Prachatice",0,"T","125472","5228","24","current","FALSE",64700,45,72,143697,800
"4190",1511,"1994-03-13","after every transaction","Trutnov",0,"F","NA","NA","NA","NA","NA",63400,1,151,131127,-805
"4191",1523,"1997-11-24","after every transaction","Usti nad Orlici",0,"F","NA","NA","NA","NA","NA",51200,58,36,130481,200
"4192",1527,"1993-11-17","after every transaction","Tachov",0,"T","164052","4557","36","expired","TRUE",54700,0,150,114080,-3248
"4193",1539,"1993-01-03","after every transaction","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",61500,1,159,108107,-14063
"4194",1583,"1994-11-17","after every transaction","Jesenik",1,"T","388512","8094","48","current","TRUE",61800,1,141,137263,-2839
"4195",1693,"1997-04-29","after every transaction","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",49016,16,41,95675,1100
"4196",1725,"1995-07-03","after every transaction","Olomouc",0,"F","NA","NA","NA","NA","NA",71805,100,85,136073,1100
"4197",1897,"1996-03-05","after every transaction","Trebic",0,"F","NA","NA","NA","NA","NA",63300,43,93,171345,400
"4198",1965,"1993-02-08","after every transaction","Hodonin",0,"F","NA","NA","NA","NA","NA",63700,30,170,156484,600
"4199",2137,"1993-08-17","after every transaction","Kladno",0,"F","NA","NA","NA","NA","NA",52200,12,140,73628,600
"4200",2144,"1995-07-21","after every transaction","Brno - venkov",0,"F","NA","NA","NA","NA","NA",58100,0,91,134758,-3995
"4201",2170,"1994-05-19","after every transaction","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",74770,90,124,161231,600
"4202",2211,"1997-11-10","after every transaction","Trebic",0,"F","NA","NA","NA","NA","NA",70575,77,27,109057,300
"4203",2224,"1997-03-08","after every transaction","Nachod",0,"F","NA","NA","NA","NA","NA",34863,78,45,89158,400
"4204",2464,"1993-07-02","after every transaction","Decin",0,"F","NA","NA","NA","NA","NA",58200,46,167,121856,900
"4205",2506,"1996-07-12","after every transaction","Domazlice",1,"F","NA","NA","NA","NA","NA",57200,51,79,122508,400
"4206",2517,"1996-11-10","after every transaction","Brno - venkov",0,"F","NA","NA","NA","NA","NA",49200,93,51,94577,600
"4207",2572,"1994-11-13","after every transaction","Zlin",0,"T","360000","7500","48","current","FALSE",73228,0,152,137506,600
"4208",2594,"1997-05-03","after every transaction","Prachatice",0,"F","NA","NA","NA","NA","NA",63600,48,54,131058,400
"4209",2628,"1994-02-06","after every transaction","Zlin",1,"F","NA","NA","NA","NA","NA",60600,1,157,142420,-379
"4210",2705,"1993-07-05","after every transaction","Vyskov",0,"T","93888","2608","36","expired","FALSE",24500,48,180,70238,600
"4211",2918,"1997-12-05","after every transaction","Cesky Krumlov",0,"F","NA","NA","NA","NA","NA",63800,9,33,113438,300
"4212",2988,"1996-10-14","after every transaction","Zdar nad Sazavou",1,"T","88608","7384","12","current","FALSE",55000,15,77,148386,900
"4213",3005,"1997-01-11","after every transaction","Havlickuv Brod",1,"T","390000","8125","48","current","FALSE",52200,52,45,120715,600
"4214",3103,"1997-09-21","after every transaction","Hl.m. Praha",1,"F","NA","NA","NA","NA","NA",37781,112,20,79231,1000
"4215",3156,"1997-11-16","after every transaction","Hl.m. Praha",1,"F","NA","NA","NA","NA","NA",44715,87,31,123801,200
"4216",3200,"1995-10-20","after every transaction","Pelhrimov",0,"F","NA","NA","NA","NA","NA",64500,25,88,135814,1100
"4217",3217,"1997-04-23","after every transaction","Prerov",0,"F","NA","NA","NA","NA","NA",47994,60,57,128792,300
"4218",3253,"1994-03-15","after every transaction","Novy Jicin",0,"F","NA","NA","NA","NA","NA",57700,30,150,148482,400
"4219",3265,"1996-03-30","after every transaction","Usti nad Orlici",1,"F","NA","NA","NA","NA","NA",62900,9,91,141016,900
"4220",3337,"1997-02-22","after every transaction","Jihlava",0,"F","NA","NA","NA","NA","NA",62500,54,68,136229,500
"4221",3418,"1996-09-02","after every transaction","Havlickuv Brod",0,"T","207264","4318","48","current","FALSE",56700,62,72,124818,400
"4222",3446,"1996-09-27","after every transaction","Kutna Hora",0,"F","NA","NA","NA","NA","NA",58300,13,82,163271,900
"4223",3591,"1996-06-09","after every transaction","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",58600,66,77,130280,200
"4224",3597,"1996-02-11","after every transaction","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",61300,98,87,144146,500
"4225",3638,"1996-01-10","after every transaction","Usti nad Orlici",0,"F","NA","NA","NA","NA","NA",55600,87,76,109538,500
"4226",3690,"1996-10-18","after every transaction","Bruntal",1,"F","NA","NA","NA","NA","NA",61100,34,56,135681,900
"4227",3766,"1996-10-18","after every transaction","Rokycany",1,"F","NA","NA","NA","NA","NA",48643,61,53,107952,1000
"4228",3837,"1993-08-26","after every transaction","Rychnov nad Kneznou",0,"F","NA","NA","NA","NA","NA",23255,17,145,73510,800
"4229",3905,"1997-05-28","after every transaction","Brno - mesto",1,"F","NA","NA","NA","NA","NA",62600,6,54,122675,800
"4230",4013,"1993-10-08","after every transaction","Opava",0,"F","NA","NA","NA","NA","NA",23674,26,167,73859,600
"4231",4014,"1995-05-15","after every transaction","Breclav",0,"F","NA","NA","NA","NA","NA",81900,7,129,145368,-2865
"4232",4293,"1996-02-04","after every transaction","Zlin",0,"T","164196","4561","36","current","FALSE",63500,3,88,127752,500
"4233",4493,"1996-10-15","after every transaction","Trebic",1,"F","NA","NA","NA","NA","NA",47538,11,55,137440,200
"4234",4631,"1996-12-12","after every transaction","Vsetin",0,"T","87528","3647","24","current","FALSE",56700,73,52,105533,800
"4235",5194,"1995-05-05","after every transaction","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",59200,2,122,132173,-1349
"4236",5228,"1993-06-23","after every transaction","Vsetin",0,"T","173808","7242","24","expired","FALSE",74522,43,134,142169,1000
"4237",5256,"1993-10-25","after every transaction","Olomouc",0,"T","193968","5388","36","expired","FALSE",59800,26,205,152016,800
"4238",5602,"1996-07-10","after every transaction","Prachatice",1,"T","177504","3698","48","current","FALSE",61800,65,77,144178,14855
"4239",5650,"1995-01-08","after every transaction","Praha - vychod",0,"T","98592","4108","24","expired","FALSE",36975,69,109,78714,900
"4240",5724,"1995-04-19","after every transaction","Ceske Budejovice",1,"T","232560","4845","48","current","FALSE",43605,46,92,79287,200
"4241",5726,"1996-04-19","after every transaction","Pelhrimov",1,"F","NA","NA","NA","NA","NA",62100,6,73,99001,-5884
"4242",5742,"1995-07-05","after every transaction","Ostrava - mesto",1,"T","232560","4845","48","current","FALSE",64200,100,103,139370,600
"4243",5817,"1996-12-10","after every transaction","Vsetin",0,"F","NA","NA","NA","NA","NA",60800,5,77,156401,-1225
"4244",6400,"1995-10-09","after every transaction","Tachov",0,"T","72408","3017","24","expired","TRUE",49634,1,93,107989,-2334
"4245",7052,"1997-07-17","after every transaction","Brno - venkov",0,"T","63972","1777","36","current","TRUE",21558,5,48,48470,-1692
"4246",7123,"1993-04-14","after every transaction","Zlin",0,"T","47016","3918","12","expired","FALSE",58900,19,191,157371,200
"4247",7181,"1996-07-02","after every transaction","Vsetin",0,"T","49872","4156","12","current","FALSE",58900,16,83,148302,600
"4248",7774,"1993-09-14","after every transaction","Ostrava - mesto",0,"F","NA","NA","NA","NA","NA",64000,2,223,133453,-1941
"4249",8073,"1993-09-03","after every transaction","Karlovy Vary",1,"T","49320","4110","12","expired","TRUE",64100,2,184,135607,-3068
"4250",8149,"1997-05-14","after every transaction","Zlin",1,"F","NA","NA","NA","NA","NA",64300,3,69,123378,-1957
"4251",8212,"1993-08-21","after every transaction","Usti nad Orlici",0,"F","NA","NA","NA","NA","NA",76200,0,247,171860,-511
"4252",8558,"1994-02-27","after every transaction","Hl.m. Praha",0,"T","288360","4806","60","current","FALSE",63800,9,169,142146,800
"4253",8628,"1996-10-15","after every transaction","Benesov",0,"F","NA","NA","NA","NA","NA",62700,4,84,135687,-9206
"4254",8896,"1996-05-02","after every transaction","Plzen - sever",0,"F","NA","NA","NA","NA","NA",63500,2,127,131911,-2931
"4255",9052,"1995-08-30","after every transaction","Hradec Kralove",0,"T","71976","2999","24","current","TRUE",59900,2,136,196107,-8245
"4256",9627,"1994-07-22","after every transaction","Znojmo",0,"T","244368","5091","48","current","FALSE",70200,64,151,180290,200
